85.05699860278834,15
82.22740881315606,15
81.15076672679986,15
81.56760913239866,15
82.20874187394342,15
83.46267080160231,15
85.14232493230574,15
83.60130802915431,15
82.77282289584214,15
81.65092366170026,15
85.79777439206926,15
85.5159008018213,15
84.36645303159611,15
83.73007652593787,15
83.81723586910142,15
83.44692677441834,15
83.65085415324982,15
85.4704776269877,15
81.12096400569968,15
82.07422541025043,15
85.60760242696585,15
84.5202668588517,15
85.79288900395977,15
84.95112751008178,15
84.84499040232288,15
84.62852478857694,15
83.5305622734753,15
84.4907114131711,15
84.52858059658391,15
83.5532727993676,15
83.16361274775501,15
82.96351709509247,15
81.73543766654126,15
81.71031357051537,15
81.32017928066239,15
85.14635060976143,15
84.94692198193304,15
83.00284100364394,15
82.44889534258735,15
84.87254527781172,15
63.00004417293954,15
30.2063416467493,15
84.31898345202336,15
82.32850957739466,15
81.4544469600854,15
83.0120919106916,15
85.75651866346684,15
85.70868395979954,15
85.24668018044494,15
85.16550231004136,15
84.41317829373422,15
83.76086738954812,15
83.76319325079972,15
83.57199012966655,15
83.92981080442283,15
82.20303702631423,15
85.83969813611911,15
84.08440207097631,15
83.3476415442597,15
84.04473932803003,15
82.27255185842345,15
82.92796842471411,15
82.71750785736344,15
81.40002409142251,15
80.99268742446458,15
79.50563789342142,15
78.52931330910796,15
78.4392905043586,15
77.62390595486426,15
77.50825799494613,15
77.65268785933884,15
78.46034088134941,15
78.00637427806039,15
83.63176035213,15
81.6453275255758,15
82.11187151477101,15
82.95494269291878,15
82.0211767171093,15
80.72895490828319,15
81.09118881467,15
85.3795038305717,15
84.94075718992633,15
86.03978696147077,15
85.74173276328652,15
85.2470919282326,15
84.73600197971825,15
84.23055721754784,15
84.68569382796485,15
82.97229319801589,15
85.45529356532622,15
84.3415542398437,15
86.32456553465974,15
85.54888518817563,15
84.67690303844407,15
83.93600490145255,15
84.90737364521735,15
83.42045378359241,15
85.09303762212286,15
82.68161555859339,15
84.60374993220475,15
84.22716206100533,15
82.40951107391552,15
84.19421828636334,15
82.32165044562613,15
85.00317548201579,15
84.90530108282192,15
85.48488616546653,15
85.2241297475761,15
84.63556870602793,15
84.8672703525998,15
84.75208325595688,15
84.23443645982431,15
84.22267701663849,15
83.6371319905672,15
84.13669832508545,15
83.12709164816468,15
83.05287613542082,15
82.70565608221462,15
82.91732642693998,15
83.72530961033716,15
84.76928383713712,15
83.52753448875458,15
84.74225150852318,15
84.02310603894769,15
82.48366190278699,15
49.226171590314905,15
61.959583933640516,15
61.71747854262458,15
